totClicks,scores,delays
94.01345743376332,123.20830430797378,-18.37743632257397
94.00444744664875,123.20420350842059,-18.37320851160312
93.99607955056993,123.20012655072526,-18.36901748705464
93.98818804461442,123.19609727674566,-18.36487638693652
274.0815710627062,105.2951237503838,-11.428946222533156
235.94123926344164,111.05281917654833,-13.84145760873411
197.96499279273243,115.92152324840922,-15.989837227121697
165.73490185141077,119.31226459060235,-17.540687104163155
141.33059574120222,121.36326637411429,-18.437256300549326
124.35211388467644,122.45857324547393,-18.81574128989864
113.1932344869824,122.96601142739581,-18.873614215090033
106.09342677854849,123.1551846486451,-18.779448856629923
101.64640782801074,123.19541778379644,-18.64202003786215
98.87907831438227,123.18014111336785,-18.516599358396288
97.16051130088901,123.15418329061467,-18.423277460049068
96.09263105797967,123.13522901361006,-18.363693966217514
95.42717619357349,123.12759961909245,-18.331894731681018
95.0098377329497,123.12997188395028,-18.320081034897342
94.74525480099238,123.13932981316324,-18.321210903584394
94.5742514593422,123.15257396520863,-18.329745353574026
94.46066348385651,123.16728439151282,-18.341808672509497
94.38239051533712,123.18178024109625,-18.354802162410582
94.32588650419108,123.19501843267716,-18.367193931545774
94.28321851923477,123.2065042477048,-18.378187816630938
94.2494155330946,123.21604099085178,-18.387421208645584
94.22155706718866,123.22362270165362,-18.394789003525794
94.19769613579561,123.22931494521947,-18.40032273249075
94.1763828559315,123.2332309703742,-18.40408545797879
94.15693371133247,123.2355317096584,-18.406234836085783
94.13874803619089,123.23640193747056,-18.406944288517185
94.12163941698024,123.23604430960256,-18.406424023400824
94.10564927892865,123.23474492834879,-18.404957821709257
94.09081904726422,123.23270644950114,-18.40275063636711
94.07692088323232,123.23009576606464,-18.399970633876645
94.06403763728922,123.22705592918652,-18.39677547033373
94.0520036085224,123.22369422722724,-18.39325973939588
94.04081879693192,123.2200821857603,-18.389502269111034
94.03033821421934,123.21629133035938,-18.385571377120737
94.02041687208629,123.2123455028823,-18.381493339440965
94.0110340579187,123.20830430797378,-18.37732859090846
94.00225190955875,123.20422735027844,-18.373132311156784
93.99402900177836,123.20015039258311,-18.368949169413096
93.98638604719152,123.19610919767459,-18.364810696896576
274.08005904188,105.29493897598533,-11.428793821640483
235.9397272426155,111.05223505103058,-13.84106346849444
197.96263155473,115.92042056248286,-15.98903580863437
165.7295579969842,119.31039896522424,-17.53913944682205
141.32197929375474,121.36069741392907,-18.434888831509717
124.34057695864698,122.45529499001714,-18.81250408473016
113.17964701216135,122.96212520456342,-18.869622888262988
106.078948661323,123.15095271887364,-18.775016092734447
101.63209541169772,123.19113817030922,-18.637479542301165
98.86530442603473,123.17596282777657,-18.512121925273647
97.14758662971776,123.15024938406654,-18.41903651107023
96.08092843103779,123.13168849771674,-18.359852412681537
95.41700630007176,123.1246074659301,-18.328612857285375
95.00157339994117,123.12767114466607,-18.317516495737898
94.73895816631921,123.1377920133308,-18.319450410513873
94.5701089365309,123.1518587094726,-18.32885722423397
94.4586750729071,123.16740956126662,-18.341795534501507
94.38236980272306,123.18268027123074,-18.3556114637027
94.32743995024532,123.19654431158068,-18.36867589884693
94.28572474553559,123.20841159633417,-18.38009020018774
94.2522738738344,123.21805562784158,-18.38944971707908
94.22416685655976,123.22550620842514,-18.396704525090588
94.19974668458718,123.23091831016106,-18.40195184548138
94.17772917584517,123.23443498419653,-18.405315175526557
94.15741010145577,123.23626484678783,-18.406991585345946
94.13845805959409,123.23668803976497,-18.407243835099337
94.12091447548826,123.2359847049579,-18.406376726572063
94.10480006175234,123.23445882605438,-18.40467929593989
94.08986626701763,123.23225345420164,-18.402309199298678
94.07594739037168,123.22949375915348,-18.399387306321934
94.06287773090204,123.22628106880583,-18.396008210667173
94.05065728860872,123.22275247384147,-18.392324313227064
94.03932748871985,123.2190033416918,-18.388430207659137
94.02866049248075,123.21507539560815,-18.384360052784153
94.01857344943527,123.21102227977067,-18.380171655837273
94.00912849742551,123.20690955928853,-18.375930706858437
94.00024278599528,123.20278491787747,-18.371679247473207
93.99204059082894,123.19870796018213,-18.367488222924724
93.98437692362803,123.19470252806042,-18.363383909228975
274.0694748960972,105.29626815956144,-11.429159058262577
235.91563847246783,111.05460135542393,-13.84168358247151
197.93143835796096,115.92238155529245,-15.989335355216518
165.6978055596356,119.31097116981306,-17.53852984325136
141.29219455474154,121.35949340010677,-18.432915502709776
124.31307060718,122.45237436242837,-18.809030395417878
113.15381838243295,122.95772638178687,-18.864759197705474
106.05438350105204,123.14552869620877,-18.7691223823506
101.60862801997175,123.18515386398448,-18.6310051319642
98.84328691729269,123.16991891680718,-18.505581824896744
97.12764038238139,123.14464058700324,-18.412932592558555
96.06384052444119,123.12699165171685,-18.354676037533885
95.40331526218043,123.12115039653932,-18.324721379319044
94.991237805527,123.12556710070928,-18.315020274219993
94.73143948741671,123.13691582505416,-18.318231203372495
94.56445439289348,123.15191831411727,-18.32860760208218
94.45415972304279,123.1681188565382,-18.342210695553955
94.37828941775395,123.18374719437031,-18.35641025458843
94.32344241573242,123.19777812772531,-18.369650739039713
94.28185148670703,123.20977058223264,-18.38118853765562
94.24873201683073,123.2195815067451,-18.390731986658803
94.22114281490752,123.2272228221916,-18.398194375196535
94.19715760783014,123.23278989600365,-18.403615117292784
94.17545078829896,123.23641981886396,-18.407099317011454
94.15529741482202,123.23829736517104,-18.408830906464406
94.13630394773223,123.23866691396799,-18.409041114592224
94.11834611134526,123.23780860708476,-18.408008467164294
94.10167245702982,123.23605623053149,-18.406082435193113
94.0864072604702,123.23368992613814,-18.403538916846447
94.07242624598207,123.23088254737425,-18.400564471837747
94.0597087009514,123.2277831058515,-18.39730624585648
94.04810963707978,123.22448100853686,-18.393853577356985
94.03735979038449,123.2210000972882,-18.390227487152025
94.02725203472492,123.21732249071215,-18.38642534764002
94.01764138180273,123.21351375391782,-18.382481317641734
94.00850711900382,123.2095798473697,-18.378434811181133
93.99986995894227,123.20559229664136,-18.374330497485378
93.99166776377591,123.20157494359069,-18.370205162976845
93.98406623441718,123.1975993137913,-18.366121870093874
274.0768692993153,105.2958628479777,-11.429193217083352
235.92906024637642,111.05449406706353,-13.842051446695208
197.94659999145028,115.92366305515282,-15.990636018007429
165.71313289403741,119.31401100669115,-17.541207369279512
141.3083918189337,121.3642558112158,-18.43721951412696
124.33011708854846,122.4585255617582,-18.814834767347403
113.17100985209983,122.96472396707097,-18.871556803038963
106.07140926980645,123.15283622564516,-18.776400838776482
101.62532238690125,123.19241967016958,-18.63836767164122
98.85958774455514,123.17694034394916,-18.512784080876294
97.1430505672394,123.15114345373658,-18.41968290106329
96.07753156233252,123.13264813249589,-18.360609161941706
95.4144172233147,123.12562074488946,-18.329461572601463
94.9990878862544,123.12860097712291,-18.318294265810845
94.73624481387783,123.13853111092467,-18.320041620873376
94.5671056074927,123.15243091406143,-18.329277640489618
94.45540247988616,123.16779699145698,-18.342034646246905
94.37876580787724,123.18290080841601,-18.355685036547438
94.32358740403082,123.19663371854767,-18.36860758120539
94.28162364795242,123.2083937149408,-18.379895757669505
94.24813135102309,123.21801986505477,-18.389244764154455
94.22021074727499,123.22553005028303,-18.39655475179951
94.19595627621486,123.23103155898593,-18.401894038246226
94.17427016929773,123.23469724463305,-18.405407141582476
94.15448962287381,123.23677148626751,-18.40733317355366
94.13626252250411,123.23748674200354,-18.407900735498785
94.11927817897782,123.237045667633,-18.407301642334485
94.10328804092622,123.23566283987668,-18.405751357391793
94.08833353357744,123.23354091452649,-18.40345483359532
94.0744146569315,123.23084678458747,-18.400598630658518
94.06138642268998,123.22771754074236,-18.397300990653285
94.04912455516856,123.22424258995818,-18.393669645245136
94.03762905436722,123.22052922059532,-18.38979656048999
94.02675493198757,123.21663703729845,-18.385755309232582
94.01666788894207,123.21265544703459,-18.38163785752884
94.00738863784477,123.20870961955754,-18.37754668184108
93.99895860392378,123.20484127811852,-18.37356586542042
93.99131564933695,123.20110406689781,-18.369716429079656
93.9842940731718,123.1974562626441,-18.3659747244044
274.07082121601087,105.29633372467057,-11.429240513912113
235.9159284490646,111.05488149725386,-13.84185437657537
197.92907711995852,115.92257825061986,-15.989377396842087
165.69188175201546,119.31074467216331,-17.538148841019684
141.28403378480328,121.35878410483522,-18.432032628572916
124.3049305498558,122.4515279764741,-18.80797935477876
113.147604598216,122.95723762370059,-18.86404711767247
106.05082093143432,123.14568366828493,-18.76908296832663
101.60775809018136,123.18604793365452,-18.631761881224367
98.84502677687344,123.1715878468579,-18.50717415146501
97.13170005473646,123.14703073325444,-18.41531057200456
96.06961934376295,123.12991227930561,-18.35765048254259
95.40996401129254,123.12429752177783,-18.32796383969072
94.9979901177094,123.12864270037417,-18.318220692966108
94.73779825993206,123.13972916428253,-18.321189882771613
94.57048176358391,123.15442170919334,-18.33126936250075
94.4598556919083,123.1702765446752,-18.344546633374396
94.38367469740861,123.18558897789057,-18.358428252615536
94.3285791440184,123.19930400662884,-18.371361307679873
94.28655325009785,123.21093883326813,-18.382549635283276
94.25277097657175,123.2203146438745,-18.391646392014838
94.22420828178788,123.22742547798347,-18.39856223942023
94.1991253061655,123.23242034720673,-18.40339439875857
94.17654855684394,123.23553767012288,-18.406360960962473
94.15579451755936,123.2370277862396,-18.40769052737096
94.13663534955712,123.23717679785128,-18.40766950655818
94.11892606453884,123.23625888632336,-18.406581679496693
94.10268737511858,123.23453035162797,-18.40469243394788
94.08775358038388,123.23219384955698,-18.402185702023584
94.0739796920363,123.22938051032861,-18.399213884616483
94.06122072177753,123.22619762230332,-18.395876830587284
94.04939381915129,123.22274651337699,-18.392277016398303
94.03833328324512,123.21906890680094,-18.388459111276713
94.02785270053255,123.2152065258264,-18.384454646441675
94.01791064578546,123.21118917277573,-18.380305663518758
94.00854854423193,123.20710029415147,-18.376090990555902
93.99964212018766,123.2029756527404,-18.37183953117067
93.99123279888073,123.19885101132934,-18.367595954590236
93.98336200553926,123.194774053634,-18.363412812846548
274.08090825905634,105.29554098289648,-11.429156430660981
235.93788381996447,111.05455963217264,-13.842369386488542
197.95751553905805,115.92471209689899,-15.991658155028972
165.7241312921014,119.31606140646775,-17.543049317999568
141.3180024718559,121.366914178368,-18.439657928409712
124.33821572064456,122.46142830795355,-18.8175753558139
113.17888064544127,122.96785321091608,-18.874620586501987
106.07942505144631,123.1561383229598,-18.779701106383314
101.63356600729574,123.1957992535223,-18.641804574531132
98.86754138835282,123.18014111336785,-18.51609485888951
97.15005143079048,123.15392699064259,-18.422589028430448
96.08318610596994,123.13483562295525,-18.362924078949362
95.4187875848806,123.12720622843764,-18.331164258436832
95.00267116848616,123.12973942583608,-18.31954763177299
94.73957954474092,123.13942518059471,-18.321053247488525
94.57031606267145,123.15315809072638,-18.330123728204107
94.45836438369624,123.1683513146524,-18.34270468465434
94.38145844770459,123.18330015953529,-18.356192163655813
94.3262593312441,123.19694366269994,-18.369027997461036
94.28448198869219,123.20871558002199,-18.380337194737937
94.25109325483317,123.21832980920703,-18.389670435613297
94.2230069501726,123.22574462700382,-18.396891084804032
94.19842107728756,123.23108520316615,-18.402067459951684
94.1764242811596,123.23458399580818,-18.40541502438727
94.15645732120916,123.23653306768884,-18.407207048676966
94.13825093345353,123.23717679785128,-18.40770103777735
94.1214737160678,123.2367357234807,-18.407112455019444
94.10593925552544,123.23541846083356,-18.405633115319887
94.09131615000157,123.23331441687674,-18.403376005547386
94.07750083642591,123.23058452415091,-18.40049089899301
94.06457616525469,123.22737779426774,-18.39713282415103
94.05247999864571,123.22381939698101,-18.393427905898136
94.0411087735287,123.21998681832883,-18.389457599883873
94.03040035206149,123.21595754434924,-18.385287596148174
94.02018903333168,123.21176137736458,-18.380967819121405
94.01039196688296,123.20743408016162,-18.376500896405158
94.00090558964509,123.20298757366933,-18.371928869624995
93.9918127520743,123.19852914624815,-18.36734370483685
93.9833412929252,123.19415416532945,-18.362847878503025
274.0849886440255,105.29456346672393,-11.428757035218112
235.95354255619117,111.05120389067781,-13.840918950406554
197.98444193733144,115.9197649113915,-15.989330100013326
165.75826568006644,119.3115374139374,-17.54094723672133
141.35572014205275,121.36436906004067,-18.43901942122145
124.37713472245666,122.46150579399162,-18.819138778764586
113.21672259132245,122.9702552780962,-18.878257187113334
106.1148229088688,123.16019739926173,-18.784830184702205
101.66546343294269,123.2006570320628,-18.647611574062253
98.89523415334632,123.18501081283728,-18.52180200955992
97.17335312160401,123.15824832738107,-18.4276445339046
96.10217957305971,123.13826885048815,-18.366981095816353
95.43365924177317,123.12955465143759,-18.334044109788017
95.01385598007667,123.13094940012283,-18.3212056483812
94.74726392455585,123.13946690384597,-18.321465780939377
94.57485212514982,123.15208520712233,-18.32934333052956
94.46055992078624,123.16643204509407,-18.34101250922536
94.38218338919657,123.18081464585262,-18.353890384656143
94.32590721680513,123.19410648161372,-18.366334705823295
94.28359134628776,123.20575322918197,-18.377480991801136
94.25011976197253,123.21546282579848,-18.386887805521233
94.22240628436495,123.22320546914094,-18.394418511700508
94.19858677820002,123.22904672431847,-18.40008624834695
94.17741848663432,123.23313560294272,-18.404017140337245
94.15815575556181,123.23563303755435,-18.406363588564076
94.14036362008729,123.23678340719647,-18.407354194366444
94.12387637929834,123.23678340719647,-18.407196538270576
94.108341918756,123.23581781195284,-18.40606141438033
94.0938223763024,123.23406543539957,-18.40414589281554
94.08023490148138,123.23170509147067,-18.401620767680058
94.06743450599447,123.22883214759767,-18.398591143037805
94.05517263847305,123.22553005028303,-18.395125336530317
94.04355286198735,123.22191800881609,-18.39134684543269
94.03255446392338,123.2180675487705,-18.387352891004042
94.02228100735137,123.21412172129345,-18.383253832511485
94.01269106704324,123.21014013102956,-18.379139008409343
94.003805355613,123.20617046169465,-18.375034694713587
93.99549959737637,123.20223059468205,-18.370972422643398
93.9878152175614,123.19836225324306,-18.366999489027535
274.10017099012885,105.29363363426708,-11.428772800827701
235.98972749294782,111.05097143256361,-13.841964735842481
198.03893682491403,115.9233769528584,-15.993455434521856
165.82603735325924,119.32102051290417,-17.55010705589124
141.4299955760592,121.37956228396669,-18.453694576145125
124.45020882484788,122.48057928028558,-18.837986565025556
113.28325150767182,122.99087252468709,-18.8990126121343
106.17240397594578,123.18031396683739,-18.805351753180965
101.71366168585209,123.21894969751159,-18.666425201502452
98.93477453358011,123.20084776692573,-18.538187733123756
97.20533339770721,123.17148651896198,-18.441407911073842
96.12802891540218,123.14911093535338,-18.378313941507635
95.45470325765453,123.13834037606173,-18.34326961899787
